company,company_score,rank_company,diff_user_company,rank_user_score
윈큐브마케팅,38.05,1516.0,19.440000000000005,1426.0
한싹,38.05,1516.0,19.440000000000005,1426.0
다하미커뮤니케이션,38.04,1517.0,19.450000000000003,1427.0
헬스맥스,38.02,1518.0,19.47,1428.0
엔솔루션스,38.01,1519.0,19.480000000000004,1429.0
인브레인,38.0,1520.0,19.490000000000002,1430.0
엠토스솔루션스,38.0,1520.0,19.490000000000002,1430.0
베이넥스,38.0,1520.0,19.490000000000002,1430.0
씨씨미디어서비스,37.99,1521.0,19.5,1431.0
두루안,37.99,1521.0,19.5,1431.0
유엔터스,37.99,1521.0,19.5,1431.0
골드앤,37.98,1522.0,19.510000000000005,1432.0
키위플러스,37.97,1523.0,19.520000000000003,1433.0
대성텔레콤,37.96,1524.0,19.53,1434.0
대한에프에이시스템,37.96,1524.0,19.53,1434.0
한국대학신문사,37.96,1524.0,19.53,1434.0
네스텍,37.96,1524.0,19.53,1434.0
올제텍,37.95,1525.0,19.54,1435.0
씨에스,37.95,1525.0,19.54,1435.0
오직,37.94,1526.0,19.550000000000004,1436.0
쏘닉스,37.93,1527.0,19.560000000000002,1437.0
에이콘컴퍼니,37.92,1528.0,19.57,1438.0
뷰런테크놀로지,37.92,1528.0,19.57,1438.0
제이엔에스,37.92,1528.0,19.57,1438.0
가이스트코리아,37.91,1529.0,19.580000000000005,1439.0
디지비데이터시스템,37.91,1529.0,19.580000000000005,1439.0
아이큐패드,37.9,1530.0,19.590000000000003,1440.0
카티스,37.9,1530.0,19.590000000000003,1440.0
디에스지엔,37.9,1530.0,19.590000000000003,1440.0
엔지스테크널러지,37.9,1530.0,19.590000000000003,1440.0
싸이버테크,37.89,1531.0,19.6,1441.0
지니웍스,37.88,1532.0,19.61,1442.0
탑아이앤티,37.88,1532.0,19.61,1442.0
건솔루션,37.87,1533.0,19.620000000000005,1443.0
이지닉스,37.87,1533.0,19.620000000000005,1443.0
호혜,37.85,1534.0,19.64,1444.0
트리짓소프트웨어,37.85,1534.0,19.64,1444.0
자모네,37.84,1535.0,19.65,1445.0
이노아이,37.83,1536.0,19.660000000000004,1446.0
아이티젠,37.81,1537.0,19.68,1447.0
디텍씨큐리티,37.8,1538.0,19.690000000000005,1448.0
이레테크,37.77,1539.0,19.72,1449.0
정보라인,37.76,1540.0,19.730000000000004,1450.0
시크릿타운,37.76,1540.0,19.730000000000004,1450.0
경일게임아이티아카데미,37.75,1541.0,19.740000000000002,1451.0
지식시스템,37.75,1541.0,19.740000000000002,1451.0
우방,37.74,1542.0,19.75,1452.0
한국닛다무아,37.73,1543.0,19.760000000000005,1453.0
앤드와이즈,37.72,1544.0,19.770000000000003,1454.0
씨제이포디플렉스,37.72,1544.0,19.770000000000003,1454.0
시터스,37.72,1544.0,19.770000000000003,1454.0
한맥정보기술,37.71,1545.0,19.78,1455.0
엔에스데블,37.71,1545.0,19.78,1455.0
셀파소프트,37.71,1545.0,19.78,1455.0
메디플러스솔루션,37.71,1545.0,19.78,1455.0
엘아이지시스템,37.7,1546.0,19.79,1456.0
코리아엑스퍼트,37.7,1546.0,19.79,1456.0
투씨에스지,37.7,1546.0,19.79,1456.0
이노팩토리,37.69,1547.0,19.800000000000004,1457.0
위드네트웍스,37.69,1547.0,19.800000000000004,1457.0
기가바이트테크놀로지,37.68,1548.0,19.810000000000002,1458.0
삼신테크,37.67,1549.0,19.82,1459.0
고잉컴,37.66,1550.0,19.830000000000005,1460.0
시선아이티,37.66,1550.0,19.830000000000005,1460.0
조웰,37.66,1550.0,19.830000000000005,1460.0
헤즈,37.66,1550.0,19.830000000000005,1460.0
보임테크놀러지,37.65,1551.0,19.840000000000003,1461.0
유씨티,37.65,1551.0,19.840000000000003,1461.0
싸이버시스템,37.64,1552.0,19.85,1462.0
럭스로보,37.63,1553.0,19.86,1463.0
써티웨어,37.62,1554.0,19.870000000000005,1464.0
베리타스자산대부,37.61,1555.0,19.880000000000003,1465.0
포엠크리에이티브,37.61,1555.0,19.880000000000003,1465.0
써니전자,37.61,1555.0,19.880000000000003,1465.0
넷커스터마이즈,37.6,1556.0,19.89,1466.0
유앤피플,37.6,1556.0,19.89,1466.0
한일오닉스,37.59,1557.0,19.9,1467.0
위즈코어,37.58,1558.0,19.910000000000004,1468.0
뉴코리아전자통신,37.54,1559.0,19.950000000000003,1469.0
금천씨스템,37.53,1560.0,19.96,1470.0
헬러코리아,37.53,1560.0,19.96,1470.0
위드정보,37.52,1561.0,19.97,1471.0
인터리젠,37.52,1561.0,19.97,1471.0
두루이디에스,37.49,1562.0,20.0,1472.0
위즈돔,37.48,1563.0,20.010000000000005,1473.0
미르이즈,37.47,1564.0,20.020000000000003,1474.0
한국비티비,37.47,1564.0,20.020000000000003,1474.0
첨단공간정보,37.46,1565.0,20.03,1475.0
프로엔솔루션,37.45,1566.0,20.04,1476.0
대신정보기술,37.45,1566.0,20.04,1476.0
제이케이데이터시스템즈,37.45,1566.0,20.04,1476.0
매사,37.44,1567.0,20.050000000000004,1477.0
바이텍씨스템,37.44,1567.0,20.050000000000004,1477.0
싸이웰시스템,37.44,1567.0,20.050000000000004,1477.0
슈퍼솔루션,37.43,1568.0,20.060000000000002,1478.0
블루스톤익스체인지,37.43,1568.0,20.060000000000002,1478.0
지앤원,37.43,1568.0,20.060000000000002,1478.0
동양산업,37.41,1569.0,20.080000000000005,1479.0
동방에스앤디,37.41,1569.0,20.080000000000005,1479.0
제이엔테크놀러지,37.4,1570.0,20.090000000000003,1480.0
아이모션,37.39,1571.0,20.1,1481.0
엔투원시스템,37.39,1571.0,20.1,1481.0
비카코리아,37.38,1572.0,20.11,1482.0
비엠금속,37.37,1573.0,20.120000000000005,1483.0
닥터소프트,37.35,1574.0,20.14,1484.0
디노플러스,37.34,1575.0,20.15,1485.0
날리지포인트,37.34,1575.0,20.15,1485.0
동북아생물다양성연구소,37.33,1576.0,20.160000000000004,1486.0
위아코퍼레이션,37.33,1576.0,20.160000000000004,1486.0
하닉스,37.33,1576.0,20.160000000000004,1486.0
에스에스비정보기술,37.33,1576.0,20.160000000000004,1486.0
아토리서치,37.32,1577.0,20.17,1487.0
에이치아이티에스,37.32,1577.0,20.17,1487.0
뉴로메카,37.3,1578.0,20.190000000000005,1488.0
한국해양기상기술,37.28,1579.0,20.21,1489.0
씨앤피에스,37.27,1580.0,20.22,1490.0
영신금속공업,37.27,1580.0,20.22,1490.0
로지스올,37.26,1581.0,20.230000000000004,1491.0
에프앤자산평가,37.25,1582.0,20.240000000000002,1492.0
헥토데이터,37.23,1583.0,20.260000000000005,1493.0
지씨,37.23,1583.0,20.260000000000005,1493.0
이노라인,37.23,1583.0,20.260000000000005,1493.0
레드우드파트너스,37.22,1584.0,20.270000000000003,1494.0
인피아드,37.21,1585.0,20.28,1495.0
전기공사공제조합,37.21,1585.0,20.28,1495.0
스마일서브,37.2,1586.0,20.29,1496.0
서번텍,37.2,1586.0,20.29,1496.0
아이메디컴,37.19,1587.0,20.300000000000004,1497.0
코어플러스,37.18,1588.0,20.310000000000002,1498.0
코디얼,37.17,1589.0,20.32,1499.0
휴먼정보,37.17,1589.0,20.32,1499.0
앤비어스,37.16,1590.0,20.330000000000005,1500.0
유니아이텍,37.16,1590.0,20.330000000000005,1500.0
필라테크,37.16,1590.0,20.330000000000005,1500.0
올림커뮤니케이션즈,37.16,1590.0,20.330000000000005,1500.0
휴앤시스,37.15,1591.0,20.340000000000003,1501.0
글로벌엠이엠,37.14,1592.0,20.35,1502.0
테트라,37.13,1593.0,20.36,1503.0
태광데이터시스템,37.13,1593.0,20.36,1503.0
리코스포츠에이전시,37.12,1594.0,20.370000000000005,1504.0
큐로컴,37.12,1594.0,20.370000000000005,1504.0
에스넷아이씨티,37.12,1594.0,20.370000000000005,1504.0
엠씨씨,37.1,1595.0,20.39,1505.0
세리정보기술,37.08,1596.0,20.410000000000004,1506.0
스튜디오블룸,37.08,1596.0,20.410000000000004,1506.0
아인스시스템,37.05,1597.0,20.440000000000005,1507.0
인지소프트,37.04,1598.0,20.450000000000003,1508.0
퓨처텍,37.03,1599.0,20.46,1509.0
엘디티,37.02,1600.0,20.47,1510.0
중외정보기술,37.02,1600.0,20.47,1510.0
투데이게이트,37.02,1600.0,20.47,1510.0
신텍정보시스템,37.02,1600.0,20.47,1510.0
파워보이스,37.0,1601.0,20.490000000000002,1511.0
다에리소프트,37.0,1601.0,20.490000000000002,1511.0
금보개발,37.0,1601.0,20.490000000000002,1511.0
마이스터정보기술,36.98,1602.0,20.510000000000005,1512.0
하나정보기술,36.96,1603.0,20.53,1513.0
이디앤씨,36.95,1604.0,20.54,1514.0
하렉스인포텍,36.94,1605.0,20.550000000000004,1515.0
컨피테크,36.94,1605.0,20.550000000000004,1515.0
에코브레인,36.94,1605.0,20.550000000000004,1515.0
알에이치에스엔씨,36.94,1605.0,20.550000000000004,1515.0
한국히타치,36.93,1606.0,20.560000000000002,1516.0
디리아,36.92,1607.0,20.57,1517.0
쿨사인,36.91,1608.0,20.580000000000005,1518.0
케이비전,36.91,1608.0,20.580000000000005,1518.0
이튜,36.91,1608.0,20.580000000000005,1518.0
비컴솔루션,36.91,1608.0,20.580000000000005,1518.0
엘리트렌탈,36.9,1609.0,20.590000000000003,1519.0
블루웍스,36.9,1609.0,20.590000000000003,1519.0
에스엠티정보기술,36.86,1610.0,20.630000000000003,1520.0
에스브이에스,36.84,1611.0,20.65,1521.0
큐앤피플,36.82,1612.0,20.67,1522.0
에이블정보기술,36.81,1613.0,20.68,1523.0
필로시스,36.81,1613.0,20.68,1523.0
나이스디앤비,36.8,1614.0,20.690000000000005,1524.0
베스트디지탈,36.8,1614.0,20.690000000000005,1524.0
캐디안,36.79,1615.0,20.700000000000003,1525.0
코마스,36.79,1615.0,20.700000000000003,1525.0
오픈에스지,36.79,1615.0,20.700000000000003,1525.0
진주저축은행,36.79,1615.0,20.700000000000003,1525.0
이네스닷컴,36.77,1616.0,20.72,1526.0
태광뉴텍,36.76,1617.0,20.730000000000004,1527.0
이마고웍스,36.75,1618.0,20.740000000000002,1528.0
아이티언,36.75,1618.0,20.740000000000002,1528.0
요다정보기술,36.74,1619.0,20.75,1529.0
광명통신안전,36.73,1620.0,20.760000000000005,1530.0
호현에프앤씨,36.72,1621.0,20.770000000000003,1531.0
학교법인 동국대학교,36.7,1622.0,20.79,1532.0
현대아이티,36.7,1622.0,20.79,1532.0
피앰아이,36.68,1623.0,20.810000000000002,1533.0
리딩포인트,36.68,1623.0,20.810000000000002,1533.0
에프에스솔루션,36.66,1624.0,20.830000000000005,1534.0
세미티에스,36.65,1625.0,20.840000000000003,1535.0
아임클라우드,36.65,1625.0,20.840000000000003,1535.0
인스테크,36.64,1626.0,20.85,1536.0
메디에이지,36.63,1627.0,20.86,1537.0
화이트스캔,36.63,1627.0,20.86,1537.0
세원아토스,36.63,1627.0,20.86,1537.0
퓨쳐시스템,36.62,1628.0,20.870000000000005,1538.0
유니북스,36.61,1629.0,20.880000000000003,1539.0
위고,36.61,1629.0,20.880000000000003,1539.0
형설이엠제이,36.6,1630.0,20.89,1540.0
고려아카데미컨설팅,36.6,1630.0,20.89,1540.0
디지털존,36.6,1630.0,20.89,1540.0
엔지테크,36.6,1630.0,20.89,1540.0
이에이트,36.59,1631.0,20.9,1541.0
빅스데이터,36.59,1631.0,20.9,1541.0
네오젠소프트,36.58,1632.0,20.910000000000004,1542.0
넷티어시스템즈,36.56,1633.0,20.93,1543.0
엠엘소프트,36.54,1634.0,20.950000000000003,1544.0
이포즌,36.54,1634.0,20.950000000000003,1544.0
세이디에스,36.53,1635.0,20.96,1545.0
에니아소프트,36.53,1635.0,20.96,1545.0
제타럭스시스템,36.53,1635.0,20.96,1545.0
에프아이티,36.51,1636.0,20.980000000000004,1546.0
케이에스솔루션,36.51,1636.0,20.980000000000004,1546.0
이노룰스,36.51,1636.0,20.980000000000004,1546.0
유넷시스템,36.51,1636.0,20.980000000000004,1546.0
더시스템스코리아,36.49,1637.0,21.0,1547.0
씨디콤코리아,36.48,1638.0,21.010000000000005,1548.0
알래스카인디고,36.48,1638.0,21.010000000000005,1548.0
아와소프트,36.48,1638.0,21.010000000000005,1548.0
디티앤씨,36.47,1639.0,21.020000000000003,1549.0
에이케이씨,36.46,1640.0,21.03,1550.0
썸에이지,36.45,1641.0,21.04,1551.0
이노솔루텍,36.45,1641.0,21.04,1551.0
인터전기,36.45,1641.0,21.04,1551.0
크래비스,36.45,1641.0,21.04,1551.0
아이지,36.45,1641.0,21.04,1551.0
버츄얼드림,36.44,1642.0,21.050000000000004,1552.0
레디코리아,36.44,1642.0,21.050000000000004,1552.0
아크릴,36.43,1643.0,21.060000000000002,1553.0
현성오토텍,36.43,1643.0,21.060000000000002,1553.0
솔레오,36.43,1643.0,21.060000000000002,1553.0
파인텍,36.42,1644.0,21.07,1554.0
엔조이소프트,36.42,1644.0,21.07,1554.0
케이에스씨앤씨(KSC&C Inc.),36.42,1644.0,21.07,1554.0
신한정밀,36.41,1645.0,21.080000000000005,1555.0
트라콤,36.41,1645.0,21.080000000000005,1555.0
젠트러스트,36.4,1646.0,21.090000000000003,1556.0
엘앤에스정보기술,36.4,1646.0,21.090000000000003,1556.0
프라임에듀넷,36.4,1646.0,21.090000000000003,1556.0
텔레컨스,36.4,1646.0,21.090000000000003,1556.0
알림시스템,36.38,1647.0,21.11,1557.0
지일,36.37,1648.0,21.120000000000005,1558.0
파인디앤씨,36.37,1648.0,21.120000000000005,1558.0
와이즈케어,36.34,1649.0,21.15,1559.0
엔에스텍,36.32,1650.0,21.17,1560.0
로드컴플릿,36.31,1651.0,21.18,1561.0
사이버이메지네이션,36.31,1651.0,21.18,1561.0
다원디엔에스,36.3,1652.0,21.190000000000005,1562.0
현대모비스,78.7,6.0,21.21,1563.0
솔레오코스메틱,36.28,1653.0,21.21,1563.0
엠투엠글로벌,36.27,1654.0,21.22,1564.0
휴노테크 경영본부,36.27,1654.0,21.22,1564.0
라오니스,36.25,1655.0,21.240000000000002,1565.0
아이페이지온,36.24,1656.0,21.25,1566.0
위드팜,36.24,1656.0,21.25,1566.0
케이씨티엘,36.23,1657.0,21.260000000000005,1567.0
무역관련지식재산권보호협회,36.22,1658.0,21.270000000000003,1568.0
한국비즈넷,36.21,1659.0,21.28,1569.0
디에스티인터내셔날,36.21,1659.0,21.28,1569.0
디지털태인,36.21,1659.0,21.28,1569.0
아이엠애드리퍼블릭,36.2,1660.0,21.29,1570.0
영인과학,36.2,1660.0,21.29,1570.0
하이큐시스템,36.18,1661.0,21.310000000000002,1571.0
다음정보기술,36.18,1661.0,21.310000000000002,1571.0
앤모빌리티,36.18,1661.0,21.310000000000002,1571.0
에이블유컴즈,36.17,1662.0,21.32,1572.0
언어과학,36.16,1663.0,21.330000000000005,1573.0
브이패스,36.15,1664.0,21.340000000000003,1574.0
레코피스,36.14,1665.0,21.35,1575.0
엔텔스랩스,36.12,1666.0,21.370000000000005,1576.0
웨인테크놀로지,36.11,1667.0,21.380000000000003,1577.0
텍트원,36.11,1667.0,21.380000000000003,1577.0
에이시지알,36.11,1667.0,21.380000000000003,1577.0
케이엠티엘,36.11,1667.0,21.380000000000003,1577.0
코어인프라,36.1,1668.0,21.39,1578.0
사이버라인,36.09,1669.0,21.4,1579.0
웹투인,36.09,1669.0,21.4,1579.0
유비샘,36.09,1669.0,21.4,1579.0
케이유엠유한책임회사,36.08,1670.0,21.410000000000004,1580.0
포지큐브,36.04,1671.0,21.450000000000003,1581.0
쓰리뷰,36.04,1671.0,21.450000000000003,1581.0
스튜디오갈릴레이,36.04,1671.0,21.450000000000003,1581.0
다성테크,36.04,1671.0,21.450000000000003,1581.0
세종기술,36.04,1671.0,21.450000000000003,1581.0
씽크엠,36.03,1672.0,21.46,1582.0
이카플러그,36.01,1673.0,21.480000000000004,1583.0
인터커머스코리아,35.99,1674.0,21.5,1584.0
시스템베이스,35.98,1675.0,21.510000000000005,1585.0
선도소프트,35.98,1675.0,21.510000000000005,1585.0
리테일테크,35.97,1676.0,21.520000000000003,1586.0
엔비레즈,35.95,1677.0,21.54,1587.0
위버시스템즈,35.95,1677.0,21.54,1587.0
에스에이텍,35.95,1677.0,21.54,1587.0
씨앤이정보,35.91,1678.0,21.580000000000005,1588.0
위피아,35.91,1678.0,21.580000000000005,1588.0
씨앤디팩토리,35.91,1678.0,21.580000000000005,1588.0
원투씨엠,35.9,1679.0,21.590000000000003,1589.0
메디픽셀,35.9,1679.0,21.590000000000003,1589.0
알엠피,35.89,1680.0,21.6,1590.0
더존테크윌,35.88,1681.0,21.61,1591.0
에스이에스케이,35.88,1681.0,21.61,1591.0
알지티,35.86,1682.0,21.630000000000003,1592.0
버텍스아이디,35.85,1683.0,21.64,1593.0
LG화학,79.14,5.0,21.65,1594.0
모아소프트,35.84,1684.0,21.65,1594.0
알세미,35.83,1685.0,21.660000000000004,1595.0
콤위즈,35.82,1686.0,21.67,1596.0
아이티메이트,35.82,1686.0,21.67,1596.0
웰비아닷컴,35.81,1687.0,21.68,1597.0
위지온,35.8,1688.0,21.690000000000005,1598.0
텔레투게더,35.8,1688.0,21.690000000000005,1598.0
에드원,35.79,1689.0,21.700000000000003,1599.0
위시스,35.78,1690.0,21.71,1600.0
소프트자이온,35.77,1691.0,21.72,1601.0
엔씨엘,35.76,1692.0,21.730000000000004,1602.0
퓨텍소프트,35.76,1692.0,21.730000000000004,1602.0
늘엔,35.75,1693.0,21.740000000000002,1603.0
유더블유에스,35.75,1693.0,21.740000000000002,1603.0
핸디커뮤니케이션즈,35.75,1693.0,21.740000000000002,1603.0
에이원정보기술,35.75,1693.0,21.740000000000002,1603.0
미래비즈코리,35.74,1694.0,21.75,1604.0
이노테크놀로지,35.74,1694.0,21.75,1604.0
아이콘소프트,35.72,1695.0,21.770000000000003,1605.0
렉터슨,35.72,1695.0,21.770000000000003,1605.0
클리노믹스,35.72,1695.0,21.770000000000003,1605.0
아란타,35.71,1696.0,21.78,1606.0
엔티시스,35.7,1697.0,21.79,1607.0
효성인포메이션시스템,35.7,1697.0,21.79,1607.0
스노우파이프,35.7,1697.0,21.79,1607.0
코그넷나인,35.69,1698.0,21.800000000000004,1608.0
에스에이치텍,35.68,1699.0,21.810000000000002,1609.0
패스트레인,35.68,1699.0,21.810000000000002,1609.0
세렉스,35.66,1700.0,21.830000000000005,1610.0
스타일쉽,35.65,1701.0,21.840000000000003,1611.0
인터패스,35.64,1702.0,21.85,1612.0
미루시스템즈,35.64,1702.0,21.85,1612.0
두베,35.64,1702.0,21.85,1612.0
휴민로보틱스,35.63,1703.0,21.86,1613.0
온메이커스,35.63,1703.0,21.86,1613.0
아세테크,35.62,1704.0,21.870000000000005,1614.0
에이프레임,35.61,1705.0,21.880000000000003,1615.0
제이니스,35.6,1706.0,21.89,1616.0
삼신,35.59,1707.0,21.9,1617.0
수학사랑,35.57,1708.0,21.92,1618.0
앤커웨이브,35.57,1708.0,21.92,1618.0
현대인프라코어,35.56,1709.0,21.93,1619.0
인정보기술,35.52,1710.0,21.97,1620.0
나이츠넷,35.52,1710.0,21.97,1620.0
프레스토솔루션,35.52,1710.0,21.97,1620.0
그라비티인터랙티브,35.51,1711.0,21.980000000000004,1621.0
아카라라이프,35.49,1712.0,22.0,1622.0
에스엠벡셀,35.49,1712.0,22.0,1622.0
한영시스텍,35.49,1712.0,22.0,1622.0
퍼즐원스튜디오,35.48,1713.0,22.010000000000005,1623.0
엔티엘헬스케어,35.48,1713.0,22.010000000000005,1623.0
데이타포인트,35.46,1714.0,22.03,1624.0
쿤텍,35.46,1714.0,22.03,1624.0
아이셋디에이,35.46,1714.0,22.03,1624.0
에이지엘,35.44,1715.0,22.050000000000004,1625.0
한시큐리티,35.43,1716.0,22.060000000000002,1626.0
온피아,35.42,1717.0,22.07,1627.0
이아이피,35.42,1717.0,22.07,1627.0
하이윌테크놀로지,35.42,1717.0,22.07,1627.0
아이캔매니지먼트,35.42,1717.0,22.07,1627.0
나모웹비즈,35.41,1718.0,22.080000000000005,1628.0
매그넷,35.41,1718.0,22.080000000000005,1628.0
스탯앤코,35.4,1719.0,22.090000000000003,1629.0
오토엘,35.4,1719.0,22.090000000000003,1629.0
아이하트,35.39,1720.0,22.1,1630.0
엠티오메가,35.39,1720.0,22.1,1630.0
인포트롤테크놀러지,35.38,1721.0,22.11,1631.0
하이온넷,35.38,1721.0,22.11,1631.0
엔티티코리아솔루션즈,35.38,1721.0,22.11,1631.0
손스에듀,35.38,1721.0,22.11,1631.0
이비웨이브,35.37,1722.0,22.120000000000005,1632.0
벨아이앤에스,35.36,1723.0,22.130000000000003,1633.0
엠아이솔루션,35.36,1723.0,22.130000000000003,1633.0
포디웰컴,35.36,1723.0,22.130000000000003,1633.0
유빅스컴퓨팅,35.35,1724.0,22.14,1634.0
태영에스엔에스,35.34,1725.0,22.15,1635.0
테이아,35.34,1725.0,22.15,1635.0
디플럭스씨앤씨,35.3,1726.0,22.190000000000005,1636.0
메이티,35.28,1727.0,22.21,1637.0
세종대학교산학협력단,35.27,1728.0,22.22,1638.0
이너인포,35.27,1728.0,22.22,1638.0
아사히카세이마이크로디바이스코리아,35.26,1729.0,22.230000000000004,1639.0
래트론,35.26,1729.0,22.230000000000004,1639.0
삼영이엔씨,35.25,1730.0,22.240000000000002,1640.0
성진하이텍,35.25,1730.0,22.240000000000002,1640.0
엘에스씨시스템즈,35.24,1731.0,22.25,1641.0
에이치씨인포,35.24,1731.0,22.25,1641.0
네오정보시스템,35.23,1732.0,22.260000000000005,1642.0
브이텍,35.22,1733.0,22.270000000000003,1643.0
아이앤티시스템,35.22,1733.0,22.270000000000003,1643.0
아이비젼웍스,35.22,1733.0,22.270000000000003,1643.0
삼미정보시스템,35.18,1734.0,22.310000000000002,1644.0
핑거포스트,35.18,1734.0,22.310000000000002,1644.0
서경엔씨에스,35.17,1735.0,22.32,1645.0
